class,id,url
C,KSI-CNA-DFP,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-CNA-EIS,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-CNA-IBP,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-CNA-MAT,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-CNA-OFA,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-CNA-RNT,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-CNA-RVP,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-CNA-ULN,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-IAM-AAM,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-IAM-APM,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-IAM-ELP,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-IAM-JIT,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-IAM-SNU,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-IAM-SUS,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-INR-AAR,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-INR-RIR,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-INR-RPI,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-MLA-ALA,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-MLA-EVC,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-MLA-LET,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-MLA-OSM,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-MLA-RVL,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-PIY-GIV,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-PIY-RES,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-PIY-RIS,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-PIY-RSD,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-PIY-RVD,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-RPL-ABO,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-RPL-ARP,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-RPL-RRO,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-RPL-TRC,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-SCR-MIT,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-SCR-MON,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-SVC-ACM,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-SVC-ASM,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-SVC-EIS,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-SVC-PRR,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-SVC-RUD,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-SVC-SIN,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-SVC-VCM,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,KSI-SVC-VRI,https://fedramp.gov/2026/reference/20x/c/key-security-indicators/
C,AFC-FRP-VRE,https://fedramp.gov/2026/reference/20x/c/addressing-fedramp-communication/
C,AFC-FRP-CDS,https://fedramp.gov/2026/reference/20x/c/addressing-fedramp-communication/
C,AFC-FRP-UFS,https://fedramp.gov/2026/reference/20x/c/addressing-fedramp-communication/
C,AFC-FRP-PNT,https://fedramp.gov/2026/reference/20x/c/addressing-fedramp-communication/
C,AFC-FRP-RQA,https://fedramp.gov/2026/reference/20x/c/addressing-fedramp-communication/
C,AFC-FRP-ERT,https://fedramp.gov/2026/reference/20x/c/addressing-fedramp-communication/
C,AFC-FRP-COR,https://fedramp.gov/2026/reference/20x/c/addressing-fedramp-communication/
C,AFC-FRP-RPM,https://fedramp.gov/2026/reference/20x/c/addressing-fedramp-communication/
C,AFC-CSO-INB,https://fedramp.gov/2026/reference/20x/c/addressing-fedramp-communication/
C,AFC-CSO-NOC,https://fedramp.gov/2026/reference/20x/c/addressing-fedramp-communication/
C,AFC-CSO-TFG,https://fedramp.gov/2026/reference/20x/c/addressing-fedramp-communication/
C,AFC-CSO-RCV,https://fedramp.gov/2026/reference/20x/c/addressing-fedramp-communication/
C,AFC-CSO-CRA,https://fedramp.gov/2026/reference/20x/c/addressing-fedramp-communication/
C,AFC-CSO-EMR,https://fedramp.gov/2026/reference/20x/c/addressing-fedramp-communication/
C,AFC-CSO-IMA,https://fedramp.gov/2026/reference/20x/c/addressing-fedramp-communication/
C,AFC-CSO-ACK,https://fedramp.gov/2026/reference/20x/c/addressing-fedramp-communication/
C,CCM-AGM-ROR,https://fedramp.gov/2026/reference/20x/c/collaborative-continuous-monitoring/
C,CCM-AGM-CSC,https://fedramp.gov/2026/reference/20x/c/collaborative-continuous-monitoring/
C,CCM-OCR-AVL,https://fedramp.gov/2026/reference/20x/c/collaborative-continuous-monitoring/
C,CCM-OCR-NRD,https://fedramp.gov/2026/reference/20x/c/collaborative-continuous-monitoring/
C,CCM-OCR-FBM,https://fedramp.gov/2026/reference/20x/c/collaborative-continuous-monitoring/
C,CCM-OCR-AFS,https://fedramp.gov/2026/reference/20x/c/collaborative-continuous-monitoring/
C,CCM-OCR-LSI,https://fedramp.gov/2026/reference/20x/c/collaborative-continuous-monitoring/
C,CCM-OCR-SOR,https://fedramp.gov/2026/reference/20x/c/collaborative-continuous-monitoring/
C,CCM-OCR-RPS,https://fedramp.gov/2026/reference/20x/c/collaborative-continuous-monitoring/
C,CCM-QTR-MTG,https://fedramp.gov/2026/reference/20x/c/collaborative-continuous-monitoring/
C,CCM-QTR-REG,https://fedramp.gov/2026/reference/20x/c/collaborative-continuous-monitoring/
C,CCM-QTR-NRD,https://fedramp.gov/2026/reference/20x/c/collaborative-continuous-monitoring/
C,CCM-QTR-NID,https://fedramp.gov/2026/reference/20x/c/collaborative-continuous-monitoring/
C,CCM-QTR-SAR,https://fedramp.gov/2026/reference/20x/c/collaborative-continuous-monitoring/
C,CCM-QTR-ACT,https://fedramp.gov/2026/reference/20x/c/collaborative-continuous-monitoring/
C,CCM-QTR-RTR,https://fedramp.gov/2026/reference/20x/c/collaborative-continuous-monitoring/
C,CCM-QTR-RTP,https://fedramp.gov/2026/reference/20x/c/collaborative-continuous-monitoring/
C,CCM-QTR-SRR,https://fedramp.gov/2026/reference/20x/c/collaborative-continuous-monitoring/
C,CCM-QTR-SCR,https://fedramp.gov/2026/reference/20x/c/collaborative-continuous-monitoring/
C,CDS-CSO-PUB,https://fedramp.gov/2026/reference/20x/c/certification-data-sharing/
C,CDS-CSO-SVC,https://fedramp.gov/2026/reference/20x/c/certification-data-sharing/
C,CDS-CSO-FID,https://fedramp.gov/2026/reference/20x/c/certification-data-sharing/
C,CDS-CSO-FRC,https://fedramp.gov/2026/reference/20x/c/certification-data-sharing/
C,CDS-CSO-AVR,https://fedramp.gov/2026/reference/20x/c/certification-data-sharing/
C,CDS-CSO-UTC,https://fedramp.gov/2026/reference/20x/c/certification-data-sharing/
C,CDS-CSO-CBF,https://fedramp.gov/2026/reference/20x/c/certification-data-sharing/
C,CDS-CSO-RIS,https://fedramp.gov/2026/reference/20x/c/certification-data-sharing/
C,CDS-CSO-IRP,https://fedramp.gov/2026/reference/20x/c/certification-data-sharing/
C,CDS-CSO-HAD,https://fedramp.gov/2026/reference/20x/c/certification-data-sharing/
C,CDS-CSO-PSM,https://fedramp.gov/2026/reference/20x/c/certification-data-sharing/
C,CDS-CSO-RPS,https://fedramp.gov/2026/reference/20x/c/certification-data-sharing/
C,CDS-TRC-USH,https://fedramp.gov/2026/reference/20x/c/certification-data-sharing/
C,CDS-TRC-PAC,https://fedramp.gov/2026/reference/20x/c/certification-data-sharing/
C,CDS-TRC-AAI,https://fedramp.gov/2026/reference/20x/c/certification-data-sharing/
C,CDS-TRC-ACL,https://fedramp.gov/2026/reference/20x/c/certification-data-sharing/
C,CDS-TRC-HMR,https://fedramp.gov/2026/reference/20x/c/certification-data-sharing/
C,CDS-TRC-SSM,https://fedramp.gov/2026/reference/20x/c/certification-data-sharing/
C,CDS-UTC-AAD,https://fedramp.gov/2026/reference/20x/c/certification-data-sharing/
C,CDS-UTC-AGA,https://fedramp.gov/2026/reference/20x/c/certification-data-sharing/
C,CMU-CSO-CMD,https://fedramp.gov/2026/reference/20x/c/cryptographic-module-use/
C,CMU-CSO-UVM,https://fedramp.gov/2026/reference/20x/c/cryptographic-module-use/
C,CMU-CSO-CAT,https://fedramp.gov/2026/reference/20x/c/cryptographic-module-use/
C,CPO-CSO-OVR,https://fedramp.gov/2026/reference/20x/c/certification-package-overview/
C,CPO-CSO-MTD,https://fedramp.gov/2026/reference/20x/c/certification-package-overview/
C,CPO-CSO-OSA,https://fedramp.gov/2026/reference/20x/c/certification-package-overview/
C,CPO-CSX-CPM,https://fedramp.gov/2026/reference/20x/c/certification-package-overview/
C,FRC-CSO-FCP,https://fedramp.gov/2026/reference/20x/c/fedramp-certification/
C,FRC-CSO-PKG,https://fedramp.gov/2026/reference/20x/c/fedramp-certification/
C,FRC-CSO-JSN,https://fedramp.gov/2026/reference/20x/c/fedramp-certification/
C,FRC-CSO-MRA,https://fedramp.gov/2026/reference/20x/c/fedramp-certification/
C,FRC-CSO-POP,https://fedramp.gov/2026/reference/20x/c/fedramp-certification/
C,FRC-APP-MLF,https://fedramp.gov/2026/reference/20x/c/fedramp-certification/
C,FRC-APP-AFC,https://fedramp.gov/2026/reference/20x/c/fedramp-certification/
C,FRC-APP-FCP,https://fedramp.gov/2026/reference/20x/c/fedramp-certification/
C,FRC-APP-FIA,https://fedramp.gov/2026/reference/20x/c/fedramp-certification/
C,FRC-APP-NTP,https://fedramp.gov/2026/reference/20x/c/fedramp-certification/
C,FRC-APP-USA,https://fedramp.gov/2026/reference/20x/c/fedramp-certification/
C,FRC-CSX-VVK,https://fedramp.gov/2026/reference/20x/c/fedramp-certification/
C,FRC-CSX-MOT,https://fedramp.gov/2026/reference/20x/c/fedramp-certification/
C,FRC-CSX-VVR,https://fedramp.gov/2026/reference/20x/c/fedramp-certification/
C,FRC-CSX-MAS,https://fedramp.gov/2026/reference/20x/c/fedramp-certification/
C,IEC-FRP-ORV,https://fedramp.gov/2026/reference/20x/c/incident-evaluation-and-communication/
C,IEC-CSO-EFR,https://fedramp.gov/2026/reference/20x/c/incident-evaluation-and-communication/
C,IEC-CSO-DPR,https://fedramp.gov/2026/reference/20x/c/incident-evaluation-and-communication/
C,IEC-CSO-IIR,https://fedramp.gov/2026/reference/20x/c/incident-evaluation-and-communication/
C,IEC-CSO-OIR,https://fedramp.gov/2026/reference/20x/c/incident-evaluation-and-communication/
C,IEC-CSO-FIR,https://fedramp.gov/2026/reference/20x/c/incident-evaluation-and-communication/
C,IEC-CSO-EFI,https://fedramp.gov/2026/reference/20x/c/incident-evaluation-and-communication/
C,IEC-CSO-AIR,https://fedramp.gov/2026/reference/20x/c/incident-evaluation-and-communication/
C,IVV-CSO-FIA,https://fedramp.gov/2026/reference/20x/c/independent-verification-and-validation/
C,IVV-CSO-SEI,https://fedramp.gov/2026/reference/20x/c/independent-verification-and-validation/
C,IVV-CSO-SEE,https://fedramp.gov/2026/reference/20x/c/independent-verification-and-validation/
C,IVV-CSO-ICP,https://fedramp.gov/2026/reference/20x/c/independent-verification-and-validation/
C,IVV-CSO-DUS,https://fedramp.gov/2026/reference/20x/c/independent-verification-and-validation/
C,IVV-CSO-STE,https://fedramp.gov/2026/reference/20x/c/independent-verification-and-validation/
C,IVV-CSO-USR,https://fedramp.gov/2026/reference/20x/c/independent-verification-and-validation/
C,IVV-CSO-RAA,https://fedramp.gov/2026/reference/20x/c/independent-verification-and-validation/
C,IVV-IAS-VIM,https://fedramp.gov/2026/reference/20x/c/independent-verification-and-validation/
C,IVV-IAS-VEF,https://fedramp.gov/2026/reference/20x/c/independent-verification-and-validation/
C,IVV-IAS-SUM,https://fedramp.gov/2026/reference/20x/c/independent-verification-and-validation/
C,IVV-IAS-OSA,https://fedramp.gov/2026/reference/20x/c/independent-verification-and-validation/
C,IVV-IAS-VIP,https://fedramp.gov/2026/reference/20x/c/independent-verification-and-validation/
C,IVV-IAS-EPX,https://fedramp.gov/2026/reference/20x/c/independent-verification-and-validation/
C,IVV-IAS-SHA,https://fedramp.gov/2026/reference/20x/c/independent-verification-and-validation/
C,IVV-CSX-AIA,https://fedramp.gov/2026/reference/20x/c/independent-verification-and-validation/
C,MAS-CSO-IIR,https://fedramp.gov/2026/reference/20x/c/minimum-assessment-scope/
C,MAS-CSO-FLO,https://fedramp.gov/2026/reference/20x/c/minimum-assessment-scope/
C,MAS-CSO-TPR,https://fedramp.gov/2026/reference/20x/c/minimum-assessment-scope/
C,MAS-CSO-MDI,https://fedramp.gov/2026/reference/20x/c/minimum-assessment-scope/
C,MAS-CSO-SUP,https://fedramp.gov/2026/reference/20x/c/minimum-assessment-scope/
C,MKT-FRP-SOF,https://fedramp.gov/2026/reference/20x/c/marketplace-listing/
C,MKT-CSO-MLR,https://fedramp.gov/2026/reference/20x/c/marketplace-listing/
C,MKT-CSO-PML,https://fedramp.gov/2026/reference/20x/c/marketplace-listing/
C,MKT-IAS-OFR,https://fedramp.gov/2026/reference/20x/c/marketplace-listing/
C,MKT-IAS-WEB,https://fedramp.gov/2026/reference/20x/c/marketplace-listing/
C,MKT-IAS-LRQ,https://fedramp.gov/2026/reference/20x/c/marketplace-listing/
C,MKT-CAS-WEB,https://fedramp.gov/2026/reference/20x/c/marketplace-listing/
C,MKT-CAS-LRQ,https://fedramp.gov/2026/reference/20x/c/marketplace-listing/
C,MKT-CAS-RFR,https://fedramp.gov/2026/reference/20x/c/marketplace-listing/
C,MKT-IIP-AGU,https://fedramp.gov/2026/reference/20x/c/marketplace-listing/
C,MKT-IIP-DCP,https://fedramp.gov/2026/reference/20x/c/marketplace-listing/
C,MKT-IIP-DLA,https://fedramp.gov/2026/reference/20x/c/marketplace-listing/
C,SCG-CSO-RSC,https://fedramp.gov/2026/reference/20x/c/secure-configuration-guide/
C,SCG-CSO-AUP,https://fedramp.gov/2026/reference/20x/c/secure-configuration-guide/
C,SCG-CSO-PUB,https://fedramp.gov/2026/reference/20x/c/secure-configuration-guide/
C,SCG-CSO-SDF,https://fedramp.gov/2026/reference/20x/c/secure-configuration-guide/
C,SCG-ENH-CMP,https://fedramp.gov/2026/reference/20x/c/secure-configuration-guide/
C,SCG-ENH-EXP,https://fedramp.gov/2026/reference/20x/c/secure-configuration-guide/
C,SCG-ENH-API,https://fedramp.gov/2026/reference/20x/c/secure-configuration-guide/
C,SCG-ENH-MRG,https://fedramp.gov/2026/reference/20x/c/secure-configuration-guide/
C,SCG-ENH-VRH,https://fedramp.gov/2026/reference/20x/c/secure-configuration-guide/
C,SCN-FRP-CAP,https://fedramp.gov/2026/reference/20x/c/significant-change-notification/
C,SCN-CSO-EVA,https://fedramp.gov/2026/reference/20x/c/significant-change-notification/
C,SCN-CSO-MAR,https://fedramp.gov/2026/reference/20x/c/significant-change-notification/
C,SCN-CSO-INF,https://fedramp.gov/2026/reference/20x/c/significant-change-notification/
C,SCN-CSO-HIS,https://fedramp.gov/2026/reference/20x/c/significant-change-notification/
C,SCN-CSO-HRM,https://fedramp.gov/2026/reference/20x/c/significant-change-notification/
C,SCN-CSO-ARI,https://fedramp.gov/2026/reference/20x/c/significant-change-notification/
C,SCN-CSO-NOM,https://fedramp.gov/2026/reference/20x/c/significant-change-notification/
C,SCN-CSO-EMG,https://fedramp.gov/2026/reference/20x/c/significant-change-notification/
C,SCN-ADP-NTF,https://fedramp.gov/2026/reference/20x/c/significant-change-notification/
C,SCN-RTR-NNR,https://fedramp.gov/2026/reference/20x/c/significant-change-notification/
C,SCN-TRF-NIP,https://fedramp.gov/2026/reference/20x/c/significant-change-notification/
C,SCN-TRF-NFP,https://fedramp.gov/2026/reference/20x/c/significant-change-notification/
C,SCN-TRF-NAF,https://fedramp.gov/2026/reference/20x/c/significant-change-notification/
C,SCN-TRF-NAV,https://fedramp.gov/2026/reference/20x/c/significant-change-notification/
C,SCN-TRF-UPD,https://fedramp.gov/2026/reference/20x/c/significant-change-notification/
C,SCN-TRF-TPR,https://fedramp.gov/2026/reference/20x/c/significant-change-notification/
C,SDR-CSO-FRR,https://fedramp.gov/2026/reference/20x/c/security-decision-record/
C,SDR-CSO-MTD,https://fedramp.gov/2026/reference/20x/c/security-decision-record/
C,SDR-CSX-KSI,https://fedramp.gov/2026/reference/20x/c/security-decision-record/
C,SDR-CSX-KMT,https://fedramp.gov/2026/reference/20x/c/security-decision-record/
C,VDR-CSO-DET,https://fedramp.gov/2026/reference/20x/c/vulnerability-detection-and-response/
C,VDR-CSO-RES,https://fedramp.gov/2026/reference/20x/c/vulnerability-detection-and-response/
C,VDR-CSO-FAV,https://fedramp.gov/2026/reference/20x/c/vulnerability-detection-and-response/
C,VDR-CSO-DFR,https://fedramp.gov/2026/reference/20x/c/vulnerability-detection-and-response/
C,VDR-CSO-ADT,https://fedramp.gov/2026/reference/20x/c/vulnerability-detection-and-response/
C,VDR-CSO-DAC,https://fedramp.gov/2026/reference/20x/c/vulnerability-detection-and-response/
C,VDR-CSO-MSP,https://fedramp.gov/2026/reference/20x/c/vulnerability-detection-and-response/
C,VDR-CSO-AKE,https://fedramp.gov/2026/reference/20x/c/vulnerability-detection-and-response/
C,VDR-CSO-SIR,https://fedramp.gov/2026/reference/20x/c/vulnerability-detection-and-response/
C,VDR-TFR-NMV,https://fedramp.gov/2026/reference/20x/c/vulnerability-detection-and-response/
C,VDR-TFR-PDD,https://fedramp.gov/2026/reference/20x/c/vulnerability-detection-and-response/
C,VDR-TFR-PCD,https://fedramp.gov/2026/reference/20x/c/vulnerability-detection-and-response/
C,VDR-TFR-PVR,https://fedramp.gov/2026/reference/20x/c/vulnerability-detection-and-response/
C,VDR-TFR-RMN,https://fedramp.gov/2026/reference/20x/c/vulnerability-detection-and-response/
C,VDR-TFR-KEV,https://fedramp.gov/2026/reference/20x/c/vulnerability-detection-and-response/
C,VDR-TFR-PSD,https://fedramp.gov/2026/reference/20x/c/vulnerability-detection-and-response/
C,VDR-TFR-MVX,https://fedramp.gov/2026/reference/20x/c/vulnerability-detection-and-response/
C,VER-FRP-ARP,https://fedramp.gov/2026/reference/20x/c/vulnerability-evaluation-and-reporting/
C,VER-FRP-ADV,https://fedramp.gov/2026/reference/20x/c/vulnerability-evaluation-and-reporting/
C,VER-AGM-RVR,https://fedramp.gov/2026/reference/20x/c/vulnerability-evaluation-and-reporting/
C,VER-AGM-MAP,https://fedramp.gov/2026/reference/20x/c/vulnerability-evaluation-and-reporting/
C,VER-EVA-ELX,https://fedramp.gov/2026/reference/20x/c/vulnerability-evaluation-and-reporting/
C,VER-EVA-EIR,https://fedramp.gov/2026/reference/20x/c/vulnerability-evaluation-and-reporting/
C,VER-EVA-EPA,https://fedramp.gov/2026/reference/20x/c/vulnerability-evaluation-and-reporting/
C,VER-EVA-AIA,https://fedramp.gov/2026/reference/20x/c/vulnerability-evaluation-and-reporting/
C,VER-EVA-GRV,https://fedramp.gov/2026/reference/20x/c/vulnerability-evaluation-and-reporting/
C,VER-EVA-EFP,https://fedramp.gov/2026/reference/20x/c/vulnerability-evaluation-and-reporting/
C,VER-EVA-EFA,https://fedramp.gov/2026/reference/20x/c/vulnerability-evaluation-and-reporting/
C,VER-RPT-PER,https://fedramp.gov/2026/reference/20x/c/vulnerability-evaluation-and-reporting/
C,VER-RPT-VDT,https://fedramp.gov/2026/reference/20x/c/vulnerability-evaluation-and-reporting/
C,VER-RPT-AVI,https://fedramp.gov/2026/reference/20x/c/vulnerability-evaluation-and-reporting/
C,VER-RPT-NID,https://fedramp.gov/2026/reference/20x/c/vulnerability-evaluation-and-reporting/
C,VER-RPT-HLO,https://fedramp.gov/2026/reference/20x/c/vulnerability-evaluation-and-reporting/
C,VER-RPT-RPD,https://fedramp.gov/2026/reference/20x/c/vulnerability-evaluation-and-reporting/
C,VER-TFR-MHR,https://fedramp.gov/2026/reference/20x/c/vulnerability-evaluation-and-reporting/
C,VER-TFR-MAV,https://fedramp.gov/2026/reference/20x/c/vulnerability-evaluation-and-reporting/
C,VER-TFR-MRH,https://fedramp.gov/2026/reference/20x/c/vulnerability-evaluation-and-reporting/
C,VER-TFR-EVU,https://fedramp.gov/2026/reference/20x/c/vulnerability-evaluation-and-reporting/
C,VER-TFR-IRI,https://fedramp.gov/2026/reference/20x/c/vulnerability-evaluation-and-reporting/
C,VER-TFR-NRI,https://fedramp.gov/2026/reference/20x/c/vulnerability-evaluation-and-reporting/
